CountryCode,Country,Year,PeriodInDate,CountryImportCode,CountryImport,Value
9300,Commonwealth of Independent States,2003,01/01/2003,882,Samoa,3455.59750717
9300,Commonwealth of Independent States,2003,01/01/2003,533,Aruba,1400
9300,Commonwealth of Independent States,2003,01/01/2003,776,Tonga,270
9100,Developed Economies,2000,01/01/2000,554,New Zealand,9226532038.58697
9100,Developed Economies,2000,01/01/2000,558,Nicaragua,580771629.118614
9100,Developed Economies,2000,01/01/2000,562,Niger,211364288.482392
9100,Developed Economies,2000,01/01/2000,548,Vanuatu,69154418.1214431
9100,Developed Economies,2001,01/01/2001,0,World,4026218002587.88
9100,Developed Economies,2001,01/01/2001,842,USA,590392316554.46
9100,Developed Economies,2001,01/01/2001,9700,Eastern Asia,279271852760.965
9100,Developed Economies,2001,01/01/2001,826,United Kingdom,270845196199.41
9100,Developed Economies,2001,01/01/2001,251,France,266500038593.078
9100,Developed Economies,2001,01/01/2001,9610,Latin America,220552509683.693
9100,Developed Economies,2001,01/01/2001,381,Italy,164954359619.485
9100,Developed Economies,2001,01/01/2001,528,Netherlands,161728994551.193
9100,Developed Economies,2001,01/01/2001,9730,South-Eastern Asia,149928677494.211
9100,Developed Economies,2001,01/01/2001,56,Belgium,138898457059.332
9100,Developed Economies,2001,01/01/2001,484,Mexico,122063874441.902
9100,Developed Economies,2001,01/01/2001,392,Japan,121599198269.417
9100,Developed Economies,2001,01/01/2001,9740,Western Asia,115137087187.983
9100,Developed Economies,2001,01/01/2001,399,OPEC,92311429887.9538
9100,Developed Economies,2001,01/01/2001,410,Rep. of Korea,69433244137.9214
9100,Developed Economies,2001,01/01/2001,344,"China, Hong Kong SAR",62760374044.6985
9100,Developed Economies,2001,01/01/2001,40,Austria,61568956192.7466
9100,Developed Economies,2001,01/01/2001,490,"Other Asia, nes",59185809088.929
9100,Developed Economies,2001,01/01/2001,702,Singapore,50292007403.1853
9100,Developed Economies,2001,01/01/2001,9300,Commonwealth of Independent States,45991911462.1675
9100,Developed Economies,2001,01/01/2001,372,Ireland,45218727932.8618
9100,Developed Economies,2001,01/01/2001,9320,Europe,41592489440.3834
9100,Developed Economies,2001,01/01/2001,616,Poland,37693117879.8329
9100,Developed Economies,2001,01/01/2001,208,Denmark,36893770282.8117
9100,Developed Economies,2001,01/01/2001,36,Australia,36639513931.7945
9100,Developed Economies,2001,01/01/2001,76,Brazil,36194353635.5077
9100,Developed Economies,2001,01/01/2001,620,Portugal,35580571646.2443
9100,Developed Economies,2001,01/01/2001,9720,Southern Asia,34968229151.7506
9100,Developed Economies,2001,01/01/2001,643,Russian Federation,32596690542.7424
9100,Developed Economies,2001,01/01/2001,203,Czechia,30456922676.1191
9100,Developed Economies,2001,01/01/2001,579,Norway,27960886617.9528
9100,Developed Economies,2001,01/01/2001,246,Finland,27785353465.2019
9100,Developed Economies,2001,01/01/2001,9900,Other,23824033863
9100,Developed Economies,2001,01/01/2001,682,Saudi Arabia,23619440156.5955
9100,Developed Economies,2001,01/01/2001,792,Turkey,22832967014.8831
9100,Developed Economies,2001,01/01/2001,376,Israel,22723981207.4486
9100,Developed Economies,2001,01/01/2001,699,India,19301994269.2371
9100,Developed Economies,2001,01/01/2001,784,United Arab Emirates,19073618280.1609
9100,Developed Economies,2001,01/01/2001,9620,The Caribbean,19051480635.892
9100,Developed Economies,2001,01/01/2001,710,South Africa,16798190802.0618
9100,Developed Economies,2001,01/01/2001,360,Indonesia,15262126870.8333
9100,Developed Economies,2001,01/01/2001,839,Special Categories,14960522215
9100,Developed Economies,2001,01/01/2001,818,Egypt,11581997850.9539
9100,Developed Economies,2001,01/01/2001,642,Romania,11310720395.4934
9100,Developed Economies,2001,01/01/2001,703,Slovakia,11001721777.316
9100,Developed Economies,2001,01/01/2001,862,Venezuela,10496821185.5749
9100,Developed Economies,2001,01/01/2001,554,New Zealand,9279618193.28948
9100,Developed Economies,2001,01/01/2001,705,Slovenia,9047341962.91795
9100,Developed Economies,2001,01/01/2001,364,Iran,8636104213.16524
9100,Developed Economies,2001,01/01/2001,788,Tunisia,7420562847.99368
9100,Developed Economies,2001,01/01/2001,504,Morocco,7420198261.86112
9100,Developed Economies,2001,01/01/2001,804,Ukraine,6619872066.64687
9100,Developed Economies,2001,01/01/2001,191,Croatia,6492614527.51306
9100,Developed Economies,2001,01/01/2001,566,Nigeria,6088179218.75685
9100,Developed Economies,2001,01/01/2001,214,Dominican Rep.,5859463355.48156
9100,Developed Economies,2001,01/01/2001,9800,Oceania,4695181770.54044
9100,Developed Economies,2001,01/01/2001,414,Kuwait,4601880496.37027
9100,Developed Economies,2001,01/01/2001,440,Lithuania,4502102301.15235
9100,Developed Economies,2001,01/01/2001,9310,Asia,4399422021.78415
9100,Developed Economies,2001,01/01/2001,704,Viet Nam,4263390081.71765
9100,Developed Economies,2001,01/01/2001,100,Bulgaria,4147538346.19551
9100,Developed Economies,2001,01/01/2001,428,Latvia,3613094340.68711
9100,Developed Economies,2001,01/01/2001,188,Costa Rica,3555393614.9275
9100,Developed Economies,2001,01/01/2001,422,Lebanon,3491362386.1897
9100,Developed Economies,2001,01/01/2001,233,Estonia,3304082532.58806
9100,Developed Economies,2001,01/01/2001,837,Bunkers,3018618008
9100,Developed Economies,2001,01/01/2001,434,Libya,2879801160.28814
9100,Developed Economies,2001,01/01/2001,340,Honduras,2725465007.48237
9100,Developed Economies,2001,01/01/2001,218,Ecuador,2703238963.59634
9100,Developed Economies,2001,01/01/2001,430,Liberia,2612033807.33384
9100,Developed Economies,2001,01/01/2001,222,El Salvador,2591613915.52386
9100,Developed Economies,2001,01/01/2001,512,Oman,2586957061.8237
9100,Developed Economies,2001,01/01/2001,568,"Other Europe, nes",2568843430
9100,Developed Economies,2001,01/01/2001,368,Iraq,2439785678
9100,Developed Economies,2001,01/01/2001,70,Bosnia Herzegovina,2437860794.031
9100,Developed Economies,2001,01/01/2001,400,Jordan,2288427594.05066
9100,Developed Economies,2001,01/01/2001,634,Qatar,2126889167.4902
9100,Developed Economies,2001,01/01/2001,388,Jamaica,2053265298.21991
9100,Developed Economies,2001,01/01/2001,352,Iceland,2016861661.3651
9100,Developed Economies,2001,01/01/2001,44,Bahamas,1907801843.73887
9100,Developed Economies,2001,01/01/2001,780,Trinidad and Tobago,1897728843.31679
9100,Developed Economies,2001,01/01/2001,112,Belarus,1881621564.91422
9100,Developed Economies,2001,01/01/2001,50,Bangladesh,1854289580.5261
9100,Developed Economies,2001,01/01/2001,398,Kazakhstan,1844147863.28268
9100,Developed Economies,2001,01/01/2001,404,Kenya,1727976137.63628
9100,Developed Economies,2001,01/01/2001,60,Bermuda,1665528787
9100,Developed Economies,2001,01/01/2001,192,Cuba,1629810029.79056
9100,Developed Economies,2001,01/01/2001,530,Neth. Antilles,1582357227.64148
9100,Developed Economies,2001,01/01/2001,144,Sri Lanka,1568800714.56327
9100,Developed Economies,2001,01/01/2001,48,Bahrain,1561349608.13077
9100,Developed Economies,2001,01/01/2001,807,TFYR of Macedonia,1374496797.16633
9100,Developed Economies,2001,01/01/2001,384,Ivory Coast,1338151716.79652
9100,Developed Economies,2001,01/01/2001,408,DPR Korea,1318513491.94562
9100,Developed Economies,2001,01/01/2001,858,Uruguay,1210392580.19095
9100,Developed Economies,2001,01/01/2001,136,Cayman Isds,1183007432
9100,Developed Economies,2001,01/01/2001,686,Senegal,1077760651.65974
9100,Developed Economies,2001,01/01/2001,8,Albania,1065468096.59063
9100,Developed Economies,2001,01/01/2001,258,French Polynesia,794848406.93126
9100,Developed Economies,2001,01/01/2001,860,Uzbekistan,746943955.898146
9100,Developed Economies,2001,01/01/2001,540,New Caledonia,704399794.237021
9100,Developed Economies,2001,01/01/2001,266,Gabon,664086864.358859
9100,Developed Economies,2001,01/01/2001,834,United Rep. of Tanzania,592592454.902709
9100,Developed Economies,2001,01/01/2001,558,Nicaragua,581519565.812057
9100,Developed Economies,2001,01/01/2001,204,Benin,556757633.851836
9100,Developed Economies,2001,01/01/2001,795,Turkmenistan,510040517.439106
9100,Developed Economies,2001,01/01/2001,52,Barbados,508366337.014444
9100,Developed Economies,2001,01/01/2001,498,Rep. of Moldova,494305266.079881
9100,Developed Economies,2001,01/01/2001,231,Ethiopia,493997788.432053
9100,Developed Economies,2001,01/01/2001,242,Fiji,493976862.478389
9100,Developed Economies,2001,01/01/2001,234,Faeroe Isds,462753453.445829
9100,Developed Economies,2001,01/01/2001,533,Aruba,430743059.892692
9100,Developed Economies,2001,01/01/2001,798,Tuvalu,402644513.684931
9100,Developed Economies,2001,01/01/2001,68,Bolivia,402294594.031241
9100,Developed Economies,2001,01/01/2001,92,Br. Virgin Isds,392190825.656081
9100,Developed Economies,2001,01/01/2001,268,Georgia,391893493.779193
9100,Developed Economies,2001,01/01/2001,516,Namibia,380697011.747235
9100,Developed Economies,2001,01/01/2001,96,Brunei Darussalam,337072629.469893
9100,Developed Economies,2001,01/01/2001,508,Mozambique,333081394.79872
9100,Developed Economies,2001,01/01/2001,690,Seychelles,318953744.403041
9100,Developed Economies,2001,01/01/2001,104,Myanmar,316655428.409346
9100,Developed Economies,2001,01/01/2001,148,Chad,284000591
9100,Developed Economies,2001,01/01/2001,694,Sierra Leone,268561300.192566
9100,Developed Economies,2001,01/01/2001,84,Belize,259058017.399069
9100,Developed Economies,2001,01/01/2001,51,Armenia,253833305.966158
9100,Developed Economies,2001,01/01/2001,577,"Other Africa, nes",253218295
9100,Developed Economies,2001,01/01/2001,562,Niger,250159474.989081
9100,Developed Economies,2001,01/01/2001,226,Equatorial Guinea,249468263.406877
9100,Developed Economies,2001,01/01/2001,800,Uganda,246902488.519178
9100,Developed Economies,2001,01/01/2001,854,Burkina Faso,219989155.164013
9100,Developed Economies,2001,01/01/2001,72,Botswana,210095434.317014
9100,Developed Economies,2001,01/01/2001,116,Cambodia,189459863.371346
9100,Developed Economies,2001,01/01/2001,262,Djibouti,168905997.129322
9100,Developed Economies,2001,01/01/2001,662,Saint Lucia,149892568.795564
9100,Developed Economies,2001,01/01/2001,232,Eritrea,145093825.612683
9100,Developed Economies,2001,01/01/2001,270,Gambia,141222505.123528
9100,Developed Economies,2001,01/01/2001,496,Mongolia,131320105.815365
9100,Developed Economies,2001,01/01/2001,670,Saint Vincent and the Grenadines,129838618.858973
9100,Developed Economies,2001,01/01/2001,524,Nepal,127303339.792912
9100,Developed Economies,2001,01/01/2001,548,Vanuatu,104939477.794192
9100,Developed Economies,2001,01/01/2001,674,San Marino,103181293
9100,Developed Economies,2001,01/01/2001,417,Kyrgyzstan,93135580.7779734
9100,Developed Economies,2001,01/01/2001,4,Afghanistan,92673347
9100,Developed Economies,2001,01/01/2001,796,Turks and Caicos Isds,84809277
9100,Developed Economies,2001,01/01/2001,646,Rwanda,82876431.8806056
9100,Developed Economies,2001,01/01/2001,212,Dominica,82495209
9100,Developed Economies,2001,01/01/2001,527,"Oceania, nes",81489811
9100,Developed Economies,2001,01/01/2001,659,Saint Kitts and Nevis,78851787.3463484
9100,Developed Economies,2001,01/01/2001,838,Free Zones,76834992
9100,Developed Economies,2001,01/01/2001,140,Central African Rep.,66850990.6891494
9100,Developed Economies,2001,01/01/2001,108,Burundi,60742893.884931
9100,Developed Economies,2001,01/01/2001,238,Falkland Isds (Malvinas),57193622.0401443
9100,Developed Economies,2001,01/01/2001,418,Lao People's Dem. Rep.,51967178
9100,Developed Economies,2001,01/01/2001,90,Solomon Isds,50808658
9100,Developed Economies,2001,01/01/2001,666,Saint Pierre and Miquelon,47452695.5465971
9100,Developed Economies,2001,01/01/2001,580,N. Mariana Isds,45008775
9100,Developed Economies,2001,01/01/2001,678,Sao Tome and Principe,43930879
9100,Developed Economies,2001,01/01/2001,624,Guinea-Bissau,41076646.6841265
9100,Developed Economies,2001,01/01/2001,275,State of Palestine,40498570.2558123
9100,Developed Economies,2001,01/01/2001,637,"North America and Central America, nes",38634923
9100,Developed Economies,2001,01/01/2001,706,Somalia,32326878
9100,Developed Economies,2001,01/01/2001,660,Anguilla,27921988.519163
9100,Developed Economies,2001,01/01/2001,654,Saint Helena,26657275
9100,Developed Economies,2001,01/01/2001,520,Nauru,20788053
9100,Developed Economies,2001,01/01/2001,626,Timor-Leste,18017736
9100,Developed Economies,2001,01/01/2001,64,Bhutan,17417335
9100,Developed Economies,2001,01/01/2001,426,Lesotho,12355496
9100,Developed Economies,2001,01/01/2001,500,Montserrat,10416601.5931743
9100,Developed Economies,2001,01/01/2001,612,Pitcairn,8549189
9100,Developed Economies,2001,01/01/2001,10,Antarctica,3727659
9100,Developed Economies,2001,01/01/2001,86,Br. Indian Ocean Terr.,3634937
9100,Developed Economies,2001,01/01/2001,570,Niue,3272999
9100,Developed Economies,2001,01/01/2001,260,Fr. South Antarctic Terr.,2596672
9100,Developed Economies,2001,01/01/2001,74,Bouvet Island,456181
9100,Developed Economies,2001,01/01/2001,239,South Georgia and the South Sandwich Islands,290957
9100,Developed Economies,2002,01/01/2002,9100,Developed Economies,3134154605933.88
9100,Developed Economies,2002,01/01/2002,9120,Europe,2171201078389.62
9100,Developed Economies,2002,01/01/2002,9130,North America,795260876004.677
9100,Developed Economies,2002,01/01/2002,276,Germany,402714928222.48
9100,Developed Economies,2002,01/01/2002,9700,Eastern Asia,306270579843.112
9100,Developed Economies,2002,01/01/2002,9600,Latin America and the Caribbean,223476948008.813
9100,Developed Economies,2002,01/01/2002,9610,Latin America,203545018935.225
9100,Developed Economies,2002,01/01/2002,124,Canada,193958872261.863
9100,Developed Economies,2002,01/01/2002,9110,Asia-Pacific,167692651539.586
9100,Developed Economies,2002,01/01/2002,724,Spain,132607747723.071
9100,Developed Economies,2002,01/01/2002,484,Mexico,118322867012.848
9100,Developed Economies,2002,01/01/2002,156,China,104773545461.305
9100,Developed Economies,2002,01/01/2002,757,Switzerland,78739276438.6761
9100,Developed Economies,2002,01/01/2002,752,Sweden,61075262317.0419
9100,Developed Economies,2002,01/01/2002,490,"Other Asia, nes",60511384618.1328
9100,Developed Economies,2002,01/01/2002,9500,Sub-Saharan Africa,45832687201.0213
9100,Developed Economies,2002,01/01/2002,616,Poland,41491515343.6272
9100,Developed Economies,2002,01/01/2002,9400,Northern Africa,39183041596.1594
9100,Developed Economies,2002,01/01/2002,620,Portugal,37275859680.1933
9100,Developed Economies,2002,01/01/2002,643,Russian Federation,37020039776.7819
9100,Developed Economies,2002,01/01/2002,458,Malaysia,31440994730.5403
9100,Developed Economies,2002,01/01/2002,579,Norway,29647089549.4158
9100,Developed Economies,2002,01/01/2002,792,Turkey,28631316320.1008
9100,Developed Economies,2002,01/01/2002,348,Hungary,28496094965.5244
